code,city_code,region_code,en,ar
10100885007,885,1,Al Sulaymaniyah Dist.,حي السليمانية
10100885008,885,1,Al Quds Dist.,حي القدس
10100885009,885,1,Al Wafa Dist.,حي الوفاء
10100885010,885,1,Al Fayha Dist.,حي الفيحاء
10100885011,885,1,Al Aziziyah Dist.,حي العزيزية
10100885012,885,1,Al Nuzhah Dist.,حي النزهة
10100885013,885,1,Al Dar Al Baida Dist.,حي الدار البيضاء
10100885014,885,1,Al Dohah Dist.,حي الدوحة
10100885015,885,1,Al Farah Dist.,حي الفرعة
10100885016,885,1,Al Nakhil Dist.,حي النخيل
10100885017,885,1,Al Shuaibah Dist.,حي الشعيبة
10100885018,885,1,Al Muraiqeb Dist.,حي المريقب
10100885019,885,1,Al Urubah Dist.,حي العروبة
10100885020,885,1,Al Dahna Dist.,حي الدهناء
10100885021,885,1,Aba Al Ablan 2 Dist.,حي أبا العبلان2
10100885022,885,1,Industrial Area,المنطقة الصناعية
10100885023,885,1,Aba Al Ablan 1 Dist.,حي أبا العبلان1
10100885024,885,1,Subdivision Plan 3c,مخطط ج3
10100885025,885,1,Subdivision Plan 1c,مخطط ج1
10100885026,885,1,Subdivision Plan 2c,مخطط ج2
10100885027,885,1,Subdivision Plan 4c,مخطط ج4
10100959001,959,1,Um Talha Dist.,حي ام طلحة
10100962001,962,1,Najd Dist.,حي نجد
10100962002,962,1,Al Hoymel Dist.,حي ال هويمل
10100962003,962,1,Al Hufuf Dist.,حي الهفوف
10100962004,962,1,Al Wusayta Dist.,حي الوسيطا
10100962005,962,1,Ar Rayn Al Aala Dist.,حي الرين الاعلى
10100962006,962,1,Al Muayzeleh Dist.,حي المعيزيله
10100962007,962,1,Al Amar Dist.,حي العمار
10100962008,962,1,Al Maatala Dist.,حي المعتلا
10100962009,962,1,Qubeiban Dist.,حي قبيبان
10100962010,962,1,King Faisal Dist.,حي الملك فيصل
10100962011,962,1,Ashayra Dist.,حي عشيرة
10100962012,962,1,Al Gharibiya Dist.,حي الغريبية
10100962013,962,1,King Fahd Dist.,حي الملك فهد
10100962014,962,1,Al Fath Dist.,حي الفتح
10100962015,962,1,Al Qumish Dist.,حي القميش
10100962016,962,1,Ar Rafayie Dist.,حي الرفايع
10100962017,962,1,Al Rajai Dist.,حي الرجع
10100962018,962,1,Al Wusta Dist.,حي الوسطى
10100962019,962,1,Ableya Dist.,حي عبلية
10100962020,962,1,An Noor Dist.,حي النور
10100962021,962,1,Al Qadisiyah Dist.,حي القادسية
10100962022,962,1,Al Shaeifan Dist.,حي الشعيفان
10100962023,962,1,Al Rayaniyah Dist.,حي الريعانية
10100962024,962,1,Al Hano Dist.,حي الحنو
10100962025,962,1,Al Rawama Dist.,حي الرواما
10100962026,962,1,Al Muthanna Dist.,حي المثناه
10100962027,962,1,Al Fara Dist.,حي الفرعة
10100962028,962,1,Al Fardus Dist.,حي الفردوس
10100962029,962,1,Ar Rifaa Dist.,حي الرفاع
10100962030,962,1,Al Nasfah Dist.,حي الناصفه
10100962031,962,1,Al Yamamah Dist.,حي اليمامة
10100962032,962,1,Al Mutarida Dist.,حي المعترضة
10100962033,962,1,Uhud Dist.,حي احد
10100962034,962,1,Al Naqiea Dist.,حي النقيعه
10100962035,962,1,Al Badayi Dist.,حي البدائع
10100962036,962,1,As Safa Dist.,حي الصفا
10100962037,962,1,Al Yarmuk Dist.,حي اليرموك
10100962038,962,1,Al Shumua Dist.,حي الشموع
10100962039,962,1,Ar Rafiah Dist.,حي الرفيعة
10100962040,962,1,Ghirnatah Dist.,حي غرناطة
10100962041,962,1,Ar Rayn Al Qadim Dist.,حي الرين القديم
10100990001,990,1,Al Sinaiyah Dist.,حي الصناعية
10100990002,990,1,Al Huzaymiyyah Dist.,حي الحزيمية
10100990003,990,1,Al Suquriyyah Dist.,حي الصقورية
10100990004,990,1,Al Muruj Dist.,حي المروج
10100990005,990,1,Shukhib Dist.,حي شخيب
10100990006,990,1,Tuwik Dist.,حي طويق
10100990007,990,1,Al Andalus Dist.,حي الأندلس
10100990008,990,1,Ghirnatah Dist.,حي غرناطه
10100990009,990,1,Al Hada Dist.,حي الهدا
10100990010,990,1,Al Olaya Dist.,حي العليا
10100990011,990,1,Nawarah Dist.,حي نواره
10100990012,990,1,Waselah Dist.,حي وسيلة
10100990013,990,1,Al Luluah Dist.,حي اللؤلؤة
10100990014,990,1,Al Rashidiyah Dist.,حي الراشدية
10100990015,990,1,Al Ghtght Dist.,حي الغطغط
10100990016,990,1,Al Rif Dist.,حي الريف
10100990018,990,1,Al Muhammadiyah Dist.,حي المحمدية
10100990019,990,1,Al Wahah Dist.,حي الواحة
10100990020,990,1,Al Hazm Dist.,حي الحزم
10100990021,990,1,Al Musherfah Dist.,حي مشيرفة
10100990022,990,1,Al Jamiah Dist.,حي الجامعة
10100990023,990,1,Al Wurud Dist.,حي الورود
10100990024,990,1,Al Yasmin Dist.,حي الياسمين
10100990025,990,1,Al Shlal Dist.,حي الشلال
10101061001,1061,1,Al Masani Dist.,حي المصانع
10101061002,1061,1,Al Barakah Dist.,حي البركة
10101061003,1061,1,Al Muntazah Dist.,حي المنتزة
10101061004,1061,1,New Industrial Dist.,حي الصناعية الجديدة
10101061005,1061,1,As Sulaymaniyah Dist.,حي السليمانية
10101061006,1061,1,Al Safa Dist.,حي الصفاء
10101061007,1061,1,Al Burj Dist.,حي البرج
10101061008,1061,1,Al Wurud Dist.,حي الورود
10101061009,1061,1,As Salam Dist.,حي السلام
10101061010,1061,1,Ar Rafiah Dist.,حي الرفيعة
10101061011,1061,1,Al Yamamah Dist.,حي اليمامة
10101061012,1061,1,Al Khalidiyah Dist.,حي الخالدية
10101061013,1061,1,Al Khuzama Dist.,حي الخزامى
10101061014,1061,1,Al Aziziyah Dist.,حي العزيزية
10101061015,1061,1,Mishrif Dist.,حي مشرف
10101061016,1061,1,Ar Rashidiyyah Dist.,حي الراشدية
10101061017,1061,1,Al Munyfiyah Dist.,حي المنيفية
10101061018,1061,1,An Nasifah Dist.,حي الناصفة
10101061019,1061,1,Al Badiah Dist.,حي البديعة
10101061020,1061,1,Al Mansurah Dist.,حي المنصورة
10101061021,1061,1,An Nahdah Dist.,حي النهضة
10101061022,1061,1,An Nuzhah Dist.,حي النزهة
10101061023,1061,1,Ar Rayyan Dist.,حي الريان
10101061024,1061,1,Al Andalus Dist.,حي الاندلس
10101061025,1061,1,Al Faisaliyah Dist.,حي الفيصلية
10101061026,1061,1,Az Zahir Dist.,حي الزاهر
10101061027,1061,1,Industrial Area,منطقة صناعية
10101061028,1061,1,Al Aliyah Dist.,حي العالية
10101061029,1061,1,Al Hayathim,الهياثم
10101061030,1061,1,Al Adamah Dist.,حي العدامة
10101061031,1061,1,Al Qitar Dist.,حي القطار
10101061032,1061,1,Al Kharj Industrial City,المدينة الصناعية بالخرج
10101061033,1061,1,Prince Sultan Air Base,قاعدة الامير سلطان الجوية
10101061034,1061,1,Al Jamiah Dist.,حي الجامعة
10101061035,1061,1,Jawharat Al Kharj Dist.,حي جوهرة الخرج
10101061036,1061,1,Al Muruj Dist.,حي المروج
10101061037,1061,1,As Sahab Dist.,حي السحاب
10101061038,1061,1,Al Yarmuk Dist.,حي اليرموك
10101061039,1061,1,Al Akhdar Dist.,حي الاخضر
10101061040,1061,1,Ar Rawabi Dist.,حي الروابي
10101061041,1061,1,Qurtubah Dist.,حي قرطبة
10101061042,1061,1,Al Hada Dist.,حي الهدا
10101061043,1061,1,Al Hamra Dist.,حي الحمراء
10101073001,1073,1,Al Khalidiyah Dist.,حي الخالدية
10101073002,1073,1,Ash Shifa Dist.,حي الشفاء
10101073003,1073,1,As Sulaymaniyah Dist.,حي السليمانية
10101073004,1073,1,Sudayr Dist.,حي سدير
10101073005,1073,1,As Saydan Dist.,حي السعيدان
10101073006,1073,1,As Samari Dist.,حي السماري
10101073007,1073,1,Al Uwaymiriyah Dist.,حي العويمرية
10101073008,1073,1,Al Sahnah Dist.,حي الصحنة
10101073009,1073,1,Al Adhra Dist.,حي العذراء
10101073010,1073,1,Ad Dirah Dist.,حي الديرة
10101073011,1073,1,An Nasriyah Dist.,حي الناصرية
10101073012,1073,1,Zamiqa Dist.,حي زميقة
10101073013,1073,1,An Nahdah Dist.,حي النهضة
10101351001,1351,1,Al Khamasin Al Shamali Dist.,حي الخماسين الشمالي
10101351002,1351,1,Al Ludam Al Janubi Dist.,حي اللدام الجنوبي
10101351003,1351,1,Al Hadidiyah Dist.,حي الحديدية
10101351004,1351,1,Al Qayrawan Dist.,حي القيروان
10101351005,1351,1,Al Muntazah Dist.,حي المنتزه
10101351006,1351,1,Al Rawdah Dist.,حي الروضة
10101351007,1351,1,Muqabil Dist.,حي مقابل
10101351008,1351,1,Sinaiyat Al Hadidiyah Dist.,حي صناعية الحديدية
10101351009,1351,1,Al Taqniyah Dist.,حي التقنية
10101351010,1351,1,Al Ruwaysa Dist.,حي الرويساء
10101351011,1351,1,Al Ludam Al Shamali Dist.,حي اللدام الشمالي
10101351012,1351,1,Al Uwaimir Dist.,حي آل عويمر
10101351013,1351,1,Al Khamasin Dist.,حي الخماسين
10101351014,1351,1,Al Walamin Dist.,حي الولامين
10101351015,1351,1,Al Muatala Dist.,حي المعتلاء
10101351016,1351,1,Al Shurafa Industrial Dist.,حي صناعية الشرفا
10101351017,1351,1,Al Shurafa Dist.,حي الشرفا
10101351018,1351,1,Al Uraimah Dist.,حي ال عريمة
10101351019,1351,1,Al Zuwayra Dist.,حي الزويراء
10101351020,1351,1,Al Khalidiyah Dist.,حي الخالدية
10101351021,1351,1,Al Nuzha Dist.,حي النزهة
10101351022,1351,1,Al Aziziyah Dist.,حي العزيزية
10101351023,1351,1,Nazwa Dist.,حي نزوى
10101351024,1351,1,Al Aqiq Dist.,حي العقيق
10101351025,1351,1,As Salhiyah Dist.,حي الصالحية
10101351026,1351,1,Al Tamim Wal Salihiyyah Dist.,حي ال تميم و الصالحية
10101351027,1351,1,Military School Dist.,حي المدرسة العسكرية
10101351028,1351,1,Al Olaya Dist.,حي العليا
10101351029,1351,1,Al Hanabijah Dist.,حي الحنابجة
10101351030,1351,1,Al Wurud Dist.,حي الورود
10101351031,1351,1,Al Muatala Al Janubi Dist.,حي المعتلاء الجنوبي
10101351032,1351,1,Al Nuwayemah Dist.,حي النويعمة
10101351033,1351,1,Al Quwaiz Dist.,حي القويز
10101351034,1351,1,Al Gharbi Dist.,الحي الغربي
10101351035,1351,1,Al Mustashfa Dist.,حي المستشفي
10101361001,1361,1,Al Nakhil Dist.,حي النخيل
10101361002,1361,1,Ar Rawdah Dist.,حي الروضة
10101361003,1361,1,Ash Shifa Dist.,حي الشفاء
10101361004,1361,1,Ad Dirah Dist.,حي الديرة
10101361005,1361,1,King Abdulaziz Dist.,حي الملك عبدالعزيز
10101361006,1361,1,Az Zahrah Dist.,حي الزهرة
10103158001,3158,1,Al Madinah Al Jadidah Dist.,حي المدينة الجديدة
10103158002,3158,1,Ar Rukiyah Dist.,حي الركية
10103158003,3158,1,Al Huzaimiyah Dist.,حي الحزيمية
10103158004,3158,1,City Center,وسط المدينة
10103158005,3158,1,Al Uthmaniyah Dist.,حي العثمانية
10103158006,3158,1,As Sinaiyah Dist.,حي الصناعية
10103161001,3161,1,Al Wurud Dist.,حي الورود
10103161002,3161,1,Khudar Dist.,حي خضار
10103161003,3161,1,Al Batin Dist.,حي الباطن
10103161004,3161,1,An Nahdah Dist.,حي النهضة
10103161005,3161,1,Ash Shuaib Dist.,حي الشعيب
10103161006,3161,1,Ziyad Dist.,حي زياد
10103161007,3161,1,Al Farah Dist.,حي الفرعة
10103161008,3161,1,Al Tadamun Dist.,حي التضامن
10103161009,3161,1,Al Manar Dist.,حي المنار
10103161010,3161,1,Al Majd  Dist.,حي المجد
10103161011,3161,1,Al Masiaf Dist.,حي المصيف
10103161012,3161,1,Al Sadr Dist.,حي الصدر
10103161013,3161,1,Al Muhammadiyah Dist.,حي المحمدية
10103161014,3161,1,As Salam Dist.,حي السلام
10103161015,3161,1,Al Hilah Dist.,حي الحلة
10103165001,3165,1,Al Hilwah,الحلوة
10103165002,3165,1,Al Hazm Dist.,حي الحزم
10103174001,3174,1,King Fahd Dist.,حي الملك فهد
10103174002,3174,1,As Sahab Dist.,حي السحاب
10103174003,3174,1,As Salhiyah Dist.,حي الصالحية
10103174004,3174,1,Ad Dawair Dist.,حي الدوائر
10103174005,3174,1,Al Aziziyah Dist.,حي العزيزية
10103174006,3174,1,Al Faisaliyah Dist.,حي الفيصلية
10103174007,3174,1,Al Jufaidariyah Dist.,حي الجفيدرية
10103174008,3174,1,Ghusaiba Dist.,حي غصيبة
10103174009,3174,1,Al Mubarraz Dist.,حي المبرز
10103174010,3174,1,As Saudia Dist.,حي السعودية
10103174011,3174,1,Al Khalidiyah Dist.,حي الخالدية
10103174035,3174,1,Badai Al Hawamilah,بدائع الهواملة
10200005001,5,2,C10 Dist.,حي ج10
10200005002,5,2,Dhahiyat Al Iskan  Dist.,حي ضاحية الاسكان
10200005003,5,2,Dhahiyat Al Iskan Extension Area,منطقة إمتداد ضاحية الإسكان
10200005004,5,2,As Sail Al Kabeer  Dist.,حي السيل الكبير
10200005005,5,2,Al Huda  Dist.,حي الهدا
10200005006,5,2,Ash Shifa  Dist.,حي الشفا
10200005007,5,2,C3 Dist.,حي ج3
10200005008,5,2,C4 Dist.,حي ج4
10200005009,5,2,C5 Dist.,حي ج5
10200005010,5,2,C43 Dist.,حي ج43
10200005011,5,2,C16 Dist.,حي ج16
10200005012,5,2,C18 Dist.,حي ج18
10200005013,5,2,C11 Dist.,حي ج11
10200005014,5,2,C12 Dist.,حي ج12
10200005015,5,2,C15 Dist.,حي ج15
10200005016,5,2,C17 Dist.,حي ج17
10200005017,5,2,C22 Dist.,حي ج22
10200005018,5,2,C23 Dist.,حي ج23
10200005019,5,2,C25 Dist.,حي ج25
10200005020,5,2,C26 Dist.,حي ج26
10200005021,5,2,C28 Dist.,حي ج28
10200005022,5,2,C29 Dist.,حي ج29
10200005023,5,2,Maashi  Dist.,حي معشي
10200005024,5,2,Al Qumariyyah  Dist.,حي القمرية
10200005025,5,2,Awdah  Dist.,حي عودة
10200005026,5,2,As Salamah  Dist.,حي السلامة
10200005027,5,2,Qurwa  Dist.,حي قروى
10200005028,5,2,Al Siana Dist.,حي الصيانة
10200005029,5,2,Suq Ukadh Dist.,حي سوق عكاظ
10200005030,5,2,C21 Dist.,حي ج21
10200005031,5,2,C44 Dist.,حي ج44
10200005032,5,2,C27 Dist.,حي ج27
10200005033,5,2,Ashuhada Aljanubiyyah  Dist.,حي الشهداء الجنوبية
10200005034,5,2,Shihar  Dist.,حي شهار
10200005035,5,2,C20 Dist.,حي ج20
10200005036,5,2,Nakhab  Dist.,حي نخب
10200005037,5,2,Huwaya Ash Shamaliyyah Dist.,حي حوايا الشمالية
10200005038,5,2,Al Khalidiyah Dist.,حي الخالدية
10200005039,5,2,Masarah 1 Dist.,حي مسرة 1
10200005040,5,2,Ar Rabie Dist.,حي الربيع
10200005041,5,2,Al Salam Dist.,حي السلام
10200005042,5,2,Ar Rabwah Dist.,حي الربوة
10200005043,5,2,Huwaya Al Janoubiyah  Dist.,حي حوايا الجنوبية
10200005044,5,2,Al Qutbiyyah  Dist.,حي القطبية
10200005045,5,2,Al Aarmiah 2 Dist.,حي العارمية 2
10200005046,5,2,Al Mutarid  Dist.,حي المعترض
10200005047,5,2,Al Ruwaidaf Dist.,حي الرويدف
10200005048,5,2,Al Jawharah  Dist.,حي الجوهرة
10200005049,5,2,Qami Dist.,حي القميع
10200005050,5,2,Jabrah Dist.,حي جبرة
10200005051,5,2,Al Jafijif Dist.,حي الجفيجف
10200005052,5,2,Al Rehab Dist.,حي الرحاب
10200005053,5,2,C1 Dist.,حي ج1
10200005054,5,2,Al Halqah Al Gharbia Dist.,حي الحلقة الغربية
10200005055,5,2,C6 Dist.,حي ج6
10200005056,5,2,Al Mathnah  Dist.,حي المثناه
10200005057,5,2,Hadera  Dist.,حي الخضيرة
10200005058,5,2,C37 Dist.,حي ج37
10200005059,5,2,C35 Dist.,حي ج35
10200005060,5,2,Al Jal  Dist.,حي الجال
10200005061,5,2,As Sarur Dist.,حي السرور
10200005062,5,2,Al Naseem Dist.,حي النسيم
10200005063,5,2,Al Markazia Dist.,حي المركزية
10200005064,5,2,Ar Rayyan  Dist.,حي الريان
10200005065,5,2,Shobra  Dist.,حي شبرا
10200005066,5,2,Sharqia Dist.,حي الشرقية
10200005067,5,2,Al Aqiq  Dist.,حي العقيق
10200005068,5,2,Al Aziziyah Dist.,حي العزيزية
10200005069,5,2,Riha  Dist.,حي ريحه
10200005070,5,2,Al Washha Dist.,حي الوشحاء
10200005071,5,2,Ashuhada Alshamaliyyah  Dist.,حي الشهداء الشمالية
10200005072,5,2,C9 Dist.,حي ج9
10200005073,5,2,Air Defense Forces Dist.,حي قوات الدفاع الجوي
10200005074,5,2,Al Iskan Dist.,حي الاسكان
10200005075,5,2,Al Mudhbah Dist.,حي المضباع
10200005076,5,2,Al Wasit  Dist.,حي الواسط
10200005077,5,2,C33 Dist.,حي ج33
10200005078,5,2,An Nuzhah Dist.,حي النزهة
10200005079,5,2,C8 Dist.,حي ج8
10200005080,5,2,Al Dhabt Dist.,حي الضبط
10200005081,5,2,Al Sawaiqa Dist.,حي السويقة
10200005082,5,2,C36 Dist.,حي ج36
10200005083,5,2,Masmla Dist.,حي مثمله
10200005084,5,2,Al Huwaya Dist.,حي الحوية
10200005085,5,2,C40 Dist.,حي ج40
10200005086,5,2,C41 Dist.,حي ج41
10200005087,5,2,Akhbab Dist.,حي الاخباب
10200005088,5,2,Alqrahin Dist.,حي القراحين
10200005089,5,2,As Sadad Dist.,حي السداد
10200005090,5,2,Umm Alarad  Dist.,حي أم العراد
10200005091,5,2,Al Hadaek Dist.,حي الحدائق
10200005092,5,2,Al Sabaa  Dist.,حي أم السباع
10200005093,5,2,Al Maarid  Dist.,حي المعارض
10200005094,5,2,Ar Ruddaf Dist.,حي الردف
10200005095,5,2,C32 Dist.,حي ج32
10200005096,5,2,C30 Dist.,حي ج30
10200005097,5,2,C31 Dist.,حي ج31
10200005098,5,2,C24 Dist.,حي ج24
10200005099,5,2,Al Halqah Asharqiyyah Dist.,حي الحلقة الشرقية
10200005100,5,2,Al Qayam Al Asfal Dist.,حي القيم الأسفل
10200005101,5,2,New International Airport,المطار الدولي الجديد
10200005102,5,2,C14 Dist.,حي ج14
10200005103,5,2,C13 Dist.,حي ج13
10200005104,5,2,Al Qayam Al Aala Dist.,حي القيم الأعلى
10200005105,5,2,C7 Dist.,حي ج7
10200005106,5,2,C19 Dist.,حي ج19
10200005107,5,2,C34 Dist.,حي ج34
10200005108,5,2,Al Urj Al Asfal Dist.,حي العرج الأسفل
